review_datetime_utc,author_title,author_id,review_text,review_rating
01/17/2017 20:44:50,Eric Parola,104813072774797018112,"Wissahickon Valley Park is a not so hidden, hidden treasure located within the boundaries of Philadelphia. For hikers, trail runners, and mountain bikers, there are over 50 miles of trails with varying terrain from easy to difficult (for Southeast PA). If you're looking for a casual stroll, head down Forbidden Drive alongside the Wissahickon Creek and check out the waterfalls. If you're looking for a challenge, head to the hills surrounding the creek and check out the Wissahickon Gorge. For the most part, the trails are in excellent condition, just be aware there are a lot of rocks and roots to stumble over. Throughout the park, you'll also find ruins and/or remnants of what used to be at one time which has always sparked my interest. If you're hungry or thirsty, make a stop at the Valley Green Inn to replenish yourself. In all, it's a fantastic place to take a day trip if you're in the area.

There are a few items to note if you go there and a reason I didn't give this park a five star rating. First, from time to time and depending on what part of the park you're in, you'll catch the smell of sewage water which isn't horribly bad, but it certainly isn't pleasant either. Second, while no fault of the park itself, there can be quite a bit of trash, especially at places like Devil's Pool. Along with the trash are the dog owners who will clean up after their pet(s), then leave the bag of poo next to the trail instead of finding a waste basket and throwing it away. Despite the trash and dog poo, if you enjoy the outdoors, I'd highly recommended you check this park out.",4
01/16/2017 19:13:37,William Crowner (Abbot360),108595347197693251133,Chill spot,4
01/16/2017 12:47:31,Vadim Tapcov,113364428491098176953,"Amazing place for a jog, walk, relaxing conversation or getting in touch with nature",5
01/15/2017 00:17:41,Eric Marcinka,100354442039984098894,"Beautiful trails, and wonderful hiking spots. Great for photographs or scenic runs",5
01/14/2017 17:05:13,Stephanie Ottemiller,114685533995913203939,A little too crowded but nice to feel like getting out of the city,5
01/13/2017 17:30:29,lordebubble,111107598985048063679,Great park,4
01/13/2017 11:41:52,Cormac Jarhead4Life,108963192224167824263,Great place to run,5
01/08/2017 14:26:04,Nichole Mcclease,100128570044790651801,Very pretty,5
01/07/2017 22:19:17,CJ Waasdorp,118201447512597066585,Beautiful trails with wildlife in the middle of the city. Parking can be hard and sometimes other visitors are not respectful of the place.,5
01/07/2017 18:40:40,David Dawson,105739678411793003957,Nature!!!,5
01/03/2017 18:00:39,Daniel Christo,111766947723664462171,"perfect for a bike, hike, jog, or picnic",5
01/02/2017 22:42:24,Paulette Williamson - Strother,112405369440265690876,This is a beautiful nook of nature..tucked in the city.  Absolutely breathtaking.,5
01/02/2017 00:05:01,Lennox Johnson,113035109729411184817,Very quiet community,5
01/01/2017 21:21:23,Tammy Wentzel,103840866608962652661,"A thick slice of urban tranquility. Natural woodland with hills, a river and trails within the city.",5
01/01/2017 08:24:12,Steven Fernandez,111638356850218163608,The Wissahickon offers great hiking and mountain biking trails.,5
12/29/2016 22:31:45,Dion Theroulde,109461070588723349098,One of Philadelphia best hidden secrets.,5
12/28/2016 00:22:14,Dan Fields (The Ride Abides),115327559438356484393,Fantastic hiking and biking trails.,5
12/26/2016 21:18:07,Peter Krumbhaar,116407626130370988636,Like no where else in the world,5
12/25/2016 22:12:41,Elizabeth Santoyo Rodriguez,105375343359355521689,"Hermoso lugar, impresionante",5
12/19/2016 02:43:30,Amrou Ibrahim,117253806542932292814,Very pleasant hike and great scenery,5
12/18/2016 16:14:12,Isabel Velazquez,116486116565250180426,Awesome park to share with family and friends.,5
12/18/2016 11:11:05,Drew Hanley,117956663553136298253,Its a very nice scenic park accommodating to a lot of people,5
12/17/2016 19:01:12,Carmen Merced,107687551583824278974,Its beautiful there.,5
12/17/2016 17:09:14,Andrew Main,117730828360402898418,"I LOVE THIS PLACE! When I moved to the area I had no idea there was a humongous trail to explore a few minutes walking distance from my house.

The trail is really well maintained and it seems like they are working to add more to it for the 2017 season. If you love hiking, walking your dog, mountain biking or even horseback riding, this trail is a must!",5
12/15/2016 01:04:08,alfonso najera,113684389176818558818,Muy lindo,4
12/09/2016 02:37:42,DOVAHKIIN,105986788181455026800,Very beautiful  area..walking riding..all is pretty,5
12/08/2016 22:21:42,Mitchell Bauer,111431812133228279025,Little gem in philly,4
12/07/2016 05:33:47,jon garcia,101800152208629131431,Quiet,5
12/06/2016 16:02:20,Bulldog Brad,111847553999958685295,Great place for a cookout,3
12/06/2016 15:20:43,Peter Fider,113189273482452348238,Love to take my dog here for walks. There is also entrance by kitchens lane where there is a doggie Beach. My dog lives swimming there.,5
12/05/2016 21:04:21,James Potts,116192125510758679825,A treasured gem of the Philadelphia region. Show up early to enjoy the trails before most of the other visitors.,5
12/05/2016 18:11:16,Scott Wilson,113090742475456846946,Such an awesome place and its right in the city limits!,5
12/03/2016 17:53:57,Michael Kanner,103028955167787847270,Great park.,5
11/29/2016 22:16:05,John Ogden,104492063452742964836,There's no place like it!,5
11/26/2016 13:39:20,Derek Dalrymple,109463429970471713753,"A great escape in the city, from the city, for walking, running, or hiking!",5
11/23/2016 21:41:05,juan pagan,114946438396743761689,"This place is beautiful , historic, and a great place to run and hike !",5
11/22/2016 16:18:44,John S,113764390739358583346,"Great place to come and exercise, fish, or just enjoy nature. Lots of different hiking trails for different skill levels, some steep, some almost completely flat.",5
11/22/2016 14:56:40,Nicholas Tulio,109702999136247075729,Hands down one of the best places in Philadelphia,5
11/20/2016 16:22:38,Anthony McKnight,111187559385258141263,It's great for outdoor activities.,5
11/20/2016 16:06:24,Paul Czerpak,117703121839314570808,Very large Park good for fishing hiking biking and horseback riding,5
11/18/2016 21:06:55,Matt Dunn,108472000696171352813,"Most beautiful part of Philadelphia.  Gorgeous views of the creek, and lovely hiking trails.  Not a hiker? Enjoy a flatter walk on forbidden drive.",5
11/17/2016 20:44:17,James Cole,102721177320215479735,Great place. Go there and be outside.,5
11/16/2016 15:29:15,Melissa Michaluk,117522142890884434024,"Gorgeous park, great escape from the city. Clearly marked trails.  Beautiful views and scenery. Water was clear, fall foliage was breathtaking.",5
11/15/2016 09:24:45,Daniel Hirsch,110907493779500056954,Oasis of wildlife. A forest preserve in the city. Some trails could be better marked.,4
11/15/2016 02:51:04,Brian Kelly,107009753040449119664,You would never know that you are inside the Philadelphia city limits...a true treasure.,5
11/13/2016 23:57:35,Jenny Allen,112675823891172789480,"What a great clean hike, walk, run, bike.  Love this place!",5
11/10/2016 22:54:31,Bradley Schiro,100542503005505899426,"Such a beautiful escape from ""the city"" even though it's within city limits. Great trails, bridges, gorgeous trees, creek views... It's my favorite local place to go for a nature walk or ""hike"".",5
11/10/2016 20:38:16,Benjamin Reses,111231305687823689036,Great place for a hike or biking with incline or not and a great view of the river,5
11/09/2016 18:46:32,Sharp Star,112038392054718814224,Beautiful place. Great for walks and hiking.,5
11/08/2016 19:11:20,Chris Jennings,105275893578001056674,"A great park! There are a lot of different trails. It's possible to spend just an hour on a jog, or all day on a long hike all in the same park.",5
11/08/2016 15:56:12,Morgan Knives,107893395082519008185,A beautiful park and a fantastic place to escape the city for a little while.,5
11/07/2016 23:28:28,Derek Rodenbeck,108014491747375578925,My favorite place to go and escape into nature in Philadelphia,5
11/06/2016 15:53:40,Brandi Bee,112969662283270149144,"Great scenic hiking in an historic area of the Delaware Valley. With several branching trails to choose from, you'll never take the same path twice. Go very early in the day to avoid most of the crowds if you enjoy solitude.",5
11/06/2016 10:59:43,Ronald Wood,102246387514050951601,"Nature, nature, and nature everywhere. You can forget that you are in the city.",5
11/05/2016 23:51:46,Jacob Amidon,117930279850960538780,Great place for a hike.   Cool stuff to see.,5
11/05/2016 16:43:57,Sondra Mendelsohn,101026988295091588466,Pretty busy on nice weekends but worth the trip. Easy to get to by car... Especially beautiful in the fall.,5
11/03/2016 13:54:17,David M,109924503432866613929,"Beautiful park along a river. Paths for walking, biking, running. Can find very easy, casual hikes or more challenging, longer ones. Can be a bit difficult to find parking on very popular days",5
11/02/2016 15:50:06,Cheryl Gourdine,112321466095891678247,This is one of the most beautiful places in the world!! So thankful it's right here in my city😀😀,5
11/02/2016 11:37:33,Rob Evans,107411397185060060860,Great trails for adults and kids up for a small challenge.  Great views and small falls along the way.,5
11/02/2016 01:02:48,Nicholas March,113133287847347114663,Beautiful serene park,5
11/01/2016 12:39:57,Christina McFarland,116785338929026528091,OMG it's a beautiful park. In the summer a nice Breeze by the water. nice outting for the kids to become 1 with nature especially for my son who has ADHD. Spring time when the flowers bloom. Winter time snow is beautiful. Fall when the leaves change colors. Lovely,5
11/01/2016 11:04:02,L H,115387528453781522201,"Amazing place, the variety of thing to do there is amazing. From fishing and catching plenty of fish or mountain biking some of the fun trails, great place to be and experience all around.",5
10/27/2016 20:49:51,Christina Smith,108617581492491594926,Gorgeous park with lots of trails of varying difficulties,5
10/22/2016 00:00:04,Brian Kipruto,113045760240178552180,Best city park in the world!,5
10/11/2016 16:43:00,Josh Hunter,115684402872432081832,A real gem.  Don't eat the fish,5
10/08/2016 13:02:46,Erik Smith,101772958318012055090,One of my favorite places to get away from life. So gorgeous. Highly recommend visiting forbidden drive as well. Great walking/running trail,5
10/07/2016 18:48:40,Michael Eisen,112945310960319591730,Great place when you need to escape the city.,5
10/07/2016 01:13:15,Velusamy Velu,111566345084848832836,Excellent place for relaxing and hiking. The creek and the greenery around it was gorgeous. Saw a lot of people diving into the Devil's pool. Despite the activity the pool had clean water for jumping.,5
10/06/2016 14:38:20,AQUILA L,104288152570864209297,Great park. Lots to do.,5
10/04/2016 09:55:46,Larry Schwalb,101648637846523779917,Pretty active park,5
09/30/2016 12:28:35,Colin Haviland,105718134599059578096,"Walk, cycle, ride.  Beautiful.  Cool in the summer and cold in the winter, always relaxing and a great respite form the city.",5
09/27/2016 03:28:03,David hollebeek,100801942200030875629,"A really nice little park considering that is so close to downtown.  Just avoid the little area on the east side of the river that is basically one huge party, unless that's what you came for...",5
09/15/2016 15:49:07,Douglas Smithman,106507029090192055905,The trails are nice and well maintained.,5
09/15/2016 12:12:27,Ginka Nikolov,111310091523820535902,"An oasis of nature in the city. A lovely place to walk,  bike, jog by a river.",5
09/12/2016 09:52:49,Janine Carter,101761508071331589733,I real workout and beautiful place,5
09/09/2016 14:58:58,David Graves,116022846587020801989,True hidden gem of Philadelphia.  Walking in this beautiful valley and you're transported to a time long ago.  You'd never know you're in the middle of a major city.,5
09/09/2016 01:33:45,alison lambert,102113363084302315278,Beautiful. Love the trails. Such a good get away when you need to tune back in to nature.,5
